[Wed Feb 04 10:06:24.227907 2026] [mpm_prefork:notice] [pid 502] AH00163: Apache/2.4.52 (Ubuntu) configured -- resuming normal operations
[Wed Feb 04 10:06:24.228063 2026] [core:notice] [pid 502] AH00094: Command line: '/usr/sbin/apache2'
[Wed Feb 04 10:07:31.673417 2026] [mpm_prefork:notice] [pid 502] AH00170: caught SIGWINCH, shutting down gracefully
[Wed Feb 04 18:12:32.166215 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.169092 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.170875 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.172635 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.173582 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.174757 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.197676 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.200363 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.201946 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.203218 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.204397 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.205497 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
